#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
jojor2;JoJo's Venture (Euro 981202);mame;jojo;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;jojo;;chd;6;;;;
jojor1;JoJo's Venture (Euro 990108);mame;jojo;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;jojo;;chd;6;;;;
jojo;JoJo's Venture (Euro 990128);mame;;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;chd;6;;;;
jojour2;JoJo's Venture (USA 981202);mame;jojo;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;jojo;;chd;6;;;;
jojour1;JoJo's Venture (USA 990108);mame;jojo;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;jojo;;chd;6;;;;
jojou;JoJo's Venture (USA 990128);mame;jojo;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;jojo;;chd;6;;;;
joemacrj;Joe & Mac Returns (Japan, Version 1.2, 1994.06.06);mame;joemacr;1994;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;joemacr;;;3;;;;
joemacra;Joe & Mac Returns (World, Version 1.0, 1994.05.19);mame;joemacr;1994;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;joemacr;;;3;;;;
joemacr;Joe & Mac Returns (World, Version 1.1, 1994.05.27);mame;;1994;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
journey;Journey;mame;;1983;Bally Midway;;2;90;joystick (4-way),joystick (4-way);good;1;raster;;;;1;;;;
joust;Joust (Green label);mame;;1982;Williams;;2;0;joystick (2-way),joystick (2-way);good;1;raster;;;;1;;;;
joustr;Joust (Red label);mame;joust;1982;Williams;;2;0;joystick (2-way),joystick (2-way);good;1;raster;joust;;;1;;;;
jousty;Joust (Yellow label);mame;joust;1982;Williams;;2;0;joystick (2-way),joystick (2-way);good;1;raster;joust;;;1;;;;
joust2r1;Joust 2 - Survival of the Fittest (revision 1);mame;joust2;1986;Williams;;2;270;joystick (2-way),joystick (2-way);good;1;raster;joust2;;;2;;;;
joust2;Joust 2 - Survival of the Fittest (revision 2);mame;;1986;Williams;;2;270;joystick (2-way),joystick (2-way);good;1;raster;;;;2;;;;
jrpacman;Jr. Pac-Man (11/9/83);mame;;1983;Bally Midway;;2;90;joystick (4-way),joystick (4-way);good;1;raster;;;;;;;;
jrpacmanf;Jr. Pac-Man (speedup hack);mame;jrpacman;1983;hack;;2;90;joystick (4-way),joystick (4-way);good;1;raster;jrpacman;;;;;;;
jjack;Jumping Jack;mame;;1984;Universal;;2;270;joystick (4-way),joystick (4-way);good;1;raster;;;;2;;;;
junglek;Jungle King (Japan);mame;;1982;Taito Corporation;;2;180;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
junglekj2;Jungle King (Japan, earlier);mame;junglek;1982;Taito Corporation;;2;180;joystick (8-way),joystick (8-way);good;1;raster;junglek;;;1;;;;
junglekas;Jungle King (alternate sound);mame;junglek;1982;Taito Corporation;;2;180;joystick (8-way),joystick (8-way);good;1;raster;junglek;;;1;;;;
junofrst;Juno First;mame;;1983;Konami;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
junofrstg;Juno First (Gottlieb);mame;junofrst;1983;Konami (Gottlieb license);;2;90;joystick (8-way),joystick (8-way);good;1;raster;junofrst;;;3;;;;
altbeastj1;Juuouki (set 1, Japan) (FD1094 317-0065);mame;altbeast;1988;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;altbeast;;;3;;;;
altbeastj3;Juuouki (set 3, Japan) (FD1094 317-0068);mame;altbeast;1988;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;altbeast;;;3;;;;
altbeastj3d;Juuouki (set 3, Japan) (bootleg of FD1094 317-0068 set);mame;altbeast;1988;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;altbeast;;;3;;;;
altbeastj;Juuouki (set 7, Japan) (8751 317-0077);mame;altbeast;1988;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;altbeast;;;3;;;;
mkp286;KP-286;mame;ibm5170;198?;Morse;;1;0;mouse,keyboard;preliminary;1;raster;ibm5170;;;3;;;;
kangaroo;Kangaroo;mame;;1982;Sun Electronics;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
kangarooa;Kangaroo (Atari);mame;kangaroo;1982;Sun Electronics (Atari license);;2;90;joystick (8-way),joystick (8-way);good;1;raster;kangaroo;;;1;;;;
kangaroob;Kangaroo (bootleg);mame;kangaroo;1982;bootleg;;2;90;joystick (8-way),joystick (8-way);good;1;raster;kangaroo;;;1;;;;
karatour;The Karate Tournament;mame;;1992;Mitchell;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
karnovj;Karnov (Japan);mame;karnov;1987;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;karnov;;;3;;;;
karnovjbl;Karnov (Japan, bootleg with NEC D8748HD);mame;karnov;1987;bootleg (K. J. Corporation);;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;karnov;;;3;;;;
karnova;Karnov (US, rev 5);mame;karnov;1987;Data East USA;;2;0;joystick (8-way),joystick (8-way);good;1;raster;karnov;;;3;;;;
karnov;Karnov (US, rev 6);mame;;1987;Data East USA;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
karnovr;Karnov's Revenge / Fighter's History Dynamite;mame;;1994;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
keith;Keith Courage In Alpha Zones (United Amusements PC Engine);mame;;1989;Hudson Soft;;1;0;joystick (8-way);imperfect;1;raster;;;;3;;;;
ketb;Ketsui: Kizuna Jigoku Tachi (2003/01/01 Master Ver);mame;ket;2002;Cave (AMI license);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;3;;;;
keta;Ketsui: Kizuna Jigoku Tachi (2003/01/01 Master Ver.);mame;ket;2002;Cave (AMI license);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;3;;;;
ket;Ketsui: Kizuna Jigoku Tachi (2003/01/01. Master Ver.);mame;;2002;Cave (AMI license);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
ket1;Ketsui: Kizuna Jigoku Tachi (2003/01/01. Master Ver.) (alt rom fill);mame;ket;2002;Cave (AMI license);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;3;;;;
ketbl;Ketsui: Kizuna Jigoku Tachi (2003/01/01. Master Ver., bootleg cartridge conversion);mame;ket;2002;bootleg;;4;270;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;4;;;;
ketarr10;Ketsui: Kizuna Jigoku Tachi (2012/04/17 ARRANGE VER) (hack);mame;ket;2012;hack (trap15);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;4;;;;
ketarrf;Ketsui: Kizuna Jigoku Tachi (2012/04/17 FAST. VER) (hack);mame;ket;2012;hack (trap15);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;3;;;;
ketarr15;Ketsui: Kizuna Jigoku Tachi (2012/06/26 ARRANGE 1.5 VER) (hack);mame;ket;2012;hack (trap15);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;4;;;;
ketarr151;Ketsui: Kizuna Jigoku Tachi (2012/06/26 ARRANGE 1.51 VER) (hack);mame;ket;2012;hack (trap15);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;4;;;;
ketarrs15;Ketsui: Kizuna Jigoku Tachi (2012/06/27 MR.STOIC 1.5 VER) (hack);mame;ket;2012;hack (trap15);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;3;;;;
ketarrs151;Ketsui: Kizuna Jigoku Tachi (2012/06/27 MR.STOIC 1.51 VER) (hack);mame;ket;2012;hack (trap15);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;3;;;;
ketarr;Ketsui: Kizuna Jigoku Tachi (2014/07/16 ARRANGE 1.7 VER) (hack);mame;ket;2014;hack (trap15);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;ket;;;4;;;;
kicker;Kicker;mame;;1985;Konami;;2;90;joystick (4-way),joystick (4-way);good;1;raster;;;;2;;;;
kidnikib;Kid Niki (bootleg);mame;kidniki;1986;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;kidniki;;;2;;;;
kidnikiu;Kid Niki - Radical Ninja (US);mame;kidniki;1986;Irem (Data East USA license);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;kidniki;;;2;;;;
kidniki;Kid Niki - Radical Ninja (World);mame;;1986;Irem;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
kinst;Killer Instinct;mame;;1994;Rare;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;chd;6;;;;
kinstb;Killer Instinct (SNES bootleg);mame;;199?;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;6;;;;
kinst2;Killer Instinct 2;mame;;1995;Rare;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;chd;6;;;;
kinst2uk;Killer Instinct 2 (Upgrade kit);mame;kinst2;1995;Rare;;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;kinst2;;chd;6;;;;
kingofbj;King of Boxer (Japan);mame;kingofb;1985;Woodplace Inc.;;2;90;joystick (8-way),joystick (8-way);good;1;raster;kingofb;;;3;;;;
kingofb;King of Boxer (World);mame;;1985;Woodplace Inc.;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
kodja;The King of Dragons (Japan 910805, B-Board 89625B-1);mame;kod;1991;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kod;;;2;;;;
kodj;The King of Dragons (Japan 910805, B-Board 90629B-3);mame;kod;1991;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kod;;;2;;;;
kodu;The King of Dragons (USA 910910);mame;kod;1991;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kod;;;2;;;;
kodr1;The King of Dragons (World 910711);mame;kod;1991;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kod;;;2;;;;
kodr2;The King of Dragons (World 910731);mame;kod;1991;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kod;;;2;;;;
kod;The King of Dragons (World 910805);mame;;1991;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
kodb;The King of Dragons (bootleg);mame;kod;1991;bootleg (Playmark);;3;0;joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kod;;;2;;;;
kof94;The King of Fighters '94 (NGM-055 ~ NGH-055);mame;;1994;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof95h;The King of Fighters '95 (NGH-084);mame;kof95;1995;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof95;;;4;;;;
kof95;The King of Fighters '95 (NGM-084);mame;;1995;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof95a;The King of Fighters '95 (NGM-084, alt board);mame;kof95;1995;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof95;;;4;;;;
kof96h;The King of Fighters '96 (NGH-214);mame;kof96;1996;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof96;;;4;;;;
kof96;The King of Fighters '96 (NGM-214);mame;;1996;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof97k;The King of Fighters '97 (Korean release);mame;kof97;1997;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof97;;;4;;;;
kof97h;The King of Fighters '97 (NGH-2320);mame;kof97;1997;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof97;;;4;;;;
kof97;The King of Fighters '97 (NGM-2320);mame;;1997;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof97oro;The King of Fighters '97 Chongchu Jianghu Plus 2003 (bootleg);mame;kof97;1997;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof97;;;4;;;;
kof97pls;The King of Fighters '97 Plus (bootleg);mame;kof97;1997;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof97;;;4;;;;
kof98k;The King of Fighters '98 - The Slugfest / King of Fighters '98 - Dream Match Never Ends (Korean board, set 1);mame;kof98;1998;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof98;;;4;;;;
kof98ka;The King of Fighters '98 - The Slugfest / King of Fighters '98 - Dream Match Never Ends (Korean board, set 2);mame;kof98;1998;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof98;;;4;;;;
kof98h;The King of Fighters '98 - The Slugfest / King of Fighters '98 - Dream Match Never Ends (NGH-2420);mame;kof98;1998;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof98;;;4;;;;
kof98;The King of Fighters '98 - The Slugfest / King of Fighters '98 - Dream Match Never Ends (NGM-2420);mame;;1998;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof98a;The King of Fighters '98 - The Slugfest / King of Fighters '98 - Dream Match Never Ends (NGM-2420, alt board);mame;kof98;1998;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof98;;;4;;;;
kof98umh;The King of Fighters '98: Ultimate Match HERO (China, V100, 09-08-23);mame;;2009;IGS / SNK Playmore / New Channel;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
kof99k;The King of Fighters '99 - Millennium Battle (Korean release);mame;kof99;1999;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof99;;;4;;;;
kof99ka;The King of Fighters '99 - Millennium Battle (Korean release, non-encrypted program);mame;kof99;1999;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof99;;;4;;;;
kof99h;The King of Fighters '99 - Millennium Battle (NGH-2510);mame;kof99;1999;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof99;;;4;;;;
kof99;The King of Fighters '99 - Millennium Battle (NGM-2510);mame;;1999;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof99e;The King of Fighters '99 - Millennium Battle (earlier);mame;kof99;1999;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof99;;;4;;;;
kof99p;The King of Fighters '99 - Millennium Battle (prototype);mame;kof99;1999;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof99;;;4;;;;
kof2002um;The King of Fighters - Fuchou Zhi Lu/Road to Revenge / The King of Fighters 2002 Unlimited Match (China);mame;;2009;SNK Playmore / New Channel;;0;0;;preliminary;1;raster;;;;;;;;
kof2000;The King of Fighters 2000 (NGM-2570 ~ NGH-2570);mame;;2000;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof2000n;The King of Fighters 2000 (not encrypted);mame;kof2000;2000;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof2000;;;4;;;;
kof2001h;The King of Fighters 2001 (NGH-2621);mame;kof2001;2001;Eolith / SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof2001;;;4;;;;
kof2001;The King of Fighters 2001 (NGM-262?);mame;;2001;Eolith / SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof2002;The King of Fighters 2002 (NGM-2650 ~ NGH-2650);mame;;2002;Eolith / Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kof2002b;The King of Fighters 2002 (bootleg);mame;kof2002;2002;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof2002;;;4;;;;
kof2002umj;The King of Fighters 2002 Unlimited Match (Japan);mame;kof2002um;2009;SNK Playmore;;0;0;;preliminary;1;raster;kof2002um;;;;;;;
kof2003h;The King of Fighters 2003 (NGH-2710);mame;kof2003;2003;SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kof2003;;;4;;;;
kof2003;The King of Fighters 2003 (NGM-2710, Export);mame;;2003;SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kotm;King of the Monsters (set 1);mame;;1991;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kotmh;King of the Monsters (set 2);mame;kotm;1991;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kotm;;;4;;;;
kotm2;King of the Monsters 2 - The Next Thing (NGM-039 ~ NGH-039);mame;;1992;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kotm2a;King of the Monsters 2 - The Next Thing (older);mame;kotm2;1992;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kotm2;;;4;;;;
kotm2p;King of the Monsters 2 - The Next Thing (prototype);mame;kotm2;1992;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;kotm2;;;4;;;;
kizuna;Kizuna Encounter - Super Tag Battle / Fu'un Super Tag Battle;mame;;1996;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
kizuna4p;Kizuna Encounter - Super Tag Battle 4 Way Battle Version / Fu'un Super Tag Battle Special Version;mame;kizuna;1996;SNK;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kizuna;;;4;;;;
klaxd2;Klax (Germany, version 2);mame;klax;1989;Atari Games;;2;0;joystick (4-way),joystick (4-way);good;1;raster;klax;;;1;;;;
klaxj3;Klax (Japan, version 3);mame;klax;1989;Atari Games;;2;0;joystick (4-way),joystick (4-way);good;1;raster;klax;;;1;;;;
klaxj4;Klax (Japan, version 4);mame;klax;1989;Atari Games;;2;0;joystick (4-way),joystick (4-way);good;1;raster;klax;;;1;;;;
klaxp1;Klax (prototype set 1);mame;klax;1989;Atari Games;;2;0;joystick (8-way),joystick (8-way);good;1;raster;klax;;;4;;;;
klaxp2;Klax (prototype set 2);mame;klax;1989;Atari Games;;2;0;joystick (8-way),joystick (8-way);good;1;raster;klax;;;4;;;;
klax4;Klax (version 4);mame;klax;1989;Atari Games;;2;0;joystick (4-way),joystick (4-way);good;1;raster;klax;;;1;;;;
klax5;Klax (version 5);mame;klax;1989;Atari Games;;2;0;joystick (4-way),joystick (4-way);good;1;raster;klax;;;1;;;;
klax5bl;Klax (version 5, bootleg set 1);mame;klax;1989;bootleg;;2;0;joystick (4-way),joystick (4-way);good;1;raster;klax;;;1;;;;
klax5bl2;Klax (version 5, bootleg set 2);mame;klax;1989;bootleg;;2;0;joystick (4-way),joystick (4-way);good;1;raster;klax;;;1;;;;
klax5bl3;Klax (version 5, bootleg set 3);mame;klax;1989;bootleg (Playmark);;2;0;joystick (4-way),joystick (4-way);preliminary;1;raster;klax;;;1;;;;
klax;Klax (version 6);mame;;1989;Atari Games;;2;0;joystick (4-way),joystick (4-way);good;1;raster;;;;1;;;;
kov7sprt;Knights of Valour - The Seven Spirits;mame;;2003;IGS / Sammy;;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;awbios;;;6;;;;
kov111;Knights of Valour / Sanguo Zhan Ji / Sangoku Senki (ver. 111, Japanese Board);mame;kov;1999;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;kov;;;4;;;;
kov114;Knights of Valour / Sanguo Zhan Ji / Sangoku Senki (ver. 114, Hong Kong);mame;kov;1999;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;kov;;;4;;;;
kov115;Knights of Valour / Sanguo Zhan Ji / Sangoku Senki (ver. 115);mame;kov;1999;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;kov;;;4;;;;
kov;Knights of Valour / Sanguo Zhan Ji / Sangoku Senki (ver. 117);mame;;1999;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;pgm;;;4;;;;
kov2100;Knights of Valour 2 / Sanguo Zhan Ji 2 / Sangoku Senki 2 (ver. 100, 100, 100HK);mame;kov2;2000;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2;;;4;;;;
kov2101;Knights of Valour 2 / Sanguo Zhan Ji 2 / Sangoku Senki 2 (ver. 101, 101, 100HK);mame;kov2;2000;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2;;;4;;;;
kov2102;Knights of Valour 2 / Sanguo Zhan Ji 2 / Sangoku Senki 2 (ver. 102, 101, 100HK);mame;kov2;2000;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2;;;4;;;;
kov2103;Knights of Valour 2 / Sanguo Zhan Ji 2 / Sangoku Senki 2 (ver. 103, 101, 100HK);mame;kov2;2000;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2;;;4;;;;
kov2104;Knights of Valour 2 / Sanguo Zhan Ji 2 / Sangoku Senki 2 (ver. 104, 102, 100HK);mame;kov2;2000;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2;;;4;;;;
kov2106;Knights of Valour 2 / Sanguo Zhan Ji 2 / Sangoku Senki 2 (ver. 106, 102, 100HK);mame;kov2;2000;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2;;;4;;;;
kov2;Knights of Valour 2 / Sanguo Zhan Ji 2 / Sangoku Senki 2 (ver. 107, 102, 100HK);mame;;2000;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;pgm;;;4;;;;
kov2nl_300;Knights of Valour 2 New Legend / Sanguo Zhan Ji 2 Guang Sao Yu Jun (V300, Oversea);mame;kov2nl;2008;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kov2nl;;;4;;;;
kov2nl_301;Knights of Valour 2 New Legend / Sanguo Zhan Ji 2 Guang Sao Yu Jun (V301, Oversea);mame;kov2nl;2008;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kov2nl;;;4;;;;
kov2nl;Knights of Valour 2 New Legend / Sanguo Zhan Ji 2 Guang Sao Yu Jun (V302, Oversea);mame;;2008;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
kov2p200;Knights of Valour 2 Plus - Nine Dragons / Sanguo Zhan Ji 2 Qunxiong Zhengba / Sanguo Zhan Ji 2 Feilong Zai Tian / Sangoku Senki Busyou Souha (ver. M200XX, 200, 100CN);mame;kov2p;2001;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2p;;;4;;;;
kov2p202;Knights of Valour 2 Plus - Nine Dragons / Sanguo Zhan Ji 2 Qunxiong Zhengba / Sanguo Zhan Ji 2 Feilong Zai Tian / Sangoku Senki Busyou Souha (ver. M202XX, 200, 100CN);mame;kov2p;2001;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2p;;;4;;;;
kov2p203;Knights of Valour 2 Plus - Nine Dragons / Sanguo Zhan Ji 2 Qunxiong Zhengba / Sanguo Zhan Ji 2 Feilong Zai Tian / Sangoku Senki Busyou Souha (ver. M203XX, 200, 100CN);mame;kov2p;2001;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2p;;;4;;;;
kov2p204;Knights of Valour 2 Plus - Nine Dragons / Sanguo Zhan Ji 2 Qunxiong Zhengba / Sanguo Zhan Ji 2 Feilong Zai Tian / Sangoku Senki Busyou Souha (ver. M204XX, 200, 100CN);mame;kov2p;2001;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;kov2p;;;4;;;;
kov2p;Knights of Valour 2 Plus - Nine Dragons / Sanguo Zhan Ji 2 Qunxiong Zhengba / Sanguo Zhan Ji 2 Feilong Zai Tian / Sangoku Senki Busyou Souha (ver. M205XX, 200, 100CN);mame;;2001;IGS;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;pgm;;;4;;;;
