#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
pinbo;Pinbo;mame0.37b5;;1984;Jaleco;;;;;;0;;;;;;;;;
pinbos;Pinbo (Strike);mame0.37b5;pinbo;1984;bootleg?;;;;;;0;;pinbo;;;;;;;
pingpong;Ping Pong;mame0.37b5;;1985;Konami;;;;;;0;;;;;;;;;
pballoon;Pioneer Balloon;mame0.37b5;;1982;SNK;;;;;;0;;;;;;;;;
pipedrm;Pipe Dream (Japan);mame0.37b5;;1990;Video System Co.;;;;;;0;;;;;;;;;
pipibibs;Pipi & Bibis / Whoopee (Japan);mame0.37b5;;1991;Toaplan;;;;;;0;;;;;;;;;
piranha;Piranha;mame0.37b5;pacman;1981;hack;;;;;;0;;pacman;;;;;;;
higemaru;Pirate Ship HigeMaru;mame0.37b5;;1984;Capcom;;;;;;0;;;;;;;;;
pisces;Pisces;mame0.37b5;;;<unknown>;;;;;;0;;;;;;;;;
pistoldm;Pistol Daimyo no Bouken (Japan);mame0.37b5;;1990;Namco;;;;;;0;;;;;;;;;
pitfigh3;Pit Fighter (version 3);mame0.37b5;pitfight;1990;Atari Games;;;;;;0;;pitfight;;;;;;;
pitfight;Pit Fighter (version 4);mame0.37b5;;1990;Atari Games;;;;;;0;;;;;;;;;
pitfall2;Pitfall II;mame0.37b5;;1985;Sega;;;;;;0;;;;;;;;;
pitfallu;Pitfall II (not encrypted);mame0.37b5;pitfall2;1985;Sega;;;;;;0;;pitfall2;;;;;;;
pgoal;Pleasure Goal / Futsal - 5 on 5 Mini Soccer;mame0.37b5;;1996;Saurus;;;;;;0;;neogeo;;;;;;;
pleiadce;Pleiads (Centuri);mame0.37b5;pleiads;1981;Tehkan (Centuri license);;;;;;0;;pleiads;;;;;;;
pleiads;Pleiads (Tehkan);mame0.37b5;;1981;Tehkan;;;;;;0;;;;;;;;;
pleiadbl;Pleiads (bootleg);mame0.37b5;pleiads;1981;bootleg;;;;;;0;;pleiads;;;;;;;
plotting;Plotting (World);mame0.37b5;;1989;Taito Corporation Japan;;;;;;0;;;;;;;;;
plumppop;Plump Pop (Japan);mame0.37b5;;1987;Taito Corporation;;;;;;0;;;;;;;;;
plusalph;Plus Alpha;mame0.37b5;;1989;Jaleco;;;;;;0;;;;;;;;;
pnickj;Pnickies (Japan);mame0.37b5;;1994;Capcom (licensed from Compile);;;;;;0;;;;;;;;;
pcktgal;Pocket Gal (Japan);mame0.37b5;;1987;Data East Corporation;;;;;;0;;;;;;;;;
pcktgalb;Pocket Gal (bootleg);mame0.37b5;pcktgal;1989;bootleg;;;;;;0;;pcktgal;;;;;;;
pcktgal2;Pocket Gal 2 (World?);mame0.37b5;pcktgal;1989;Data East Corporation;;;;;;0;;pcktgal;;;;;;;
pkladies;Poker Ladies;mame0.37b5;;1989;Mitchell;;;;;;0;;;;;;;;;
polaris;Polaris (set 1);mame0.37b5;;1980;Taito;;;;;;0;;;;;;;;;
polarisa;Polaris (set 2);mame0.37b5;polaris;1980;Taito;;;;;;0;;polaris;;;;;;;
polepos;Pole Position;mame0.37b5;;1982;Namco;;;;;;0;;;;;;;;;
polepos1;Pole Position (Atari version 1);mame0.37b5;polepos;1982;[Namco] (Atari license);;;;;;0;;polepos;;;;;;;
poleposa;Pole Position (Atari version 2);mame0.37b5;polepos;1982;Namco (Atari license);;;;;;0;;polepos;;;;;;;
polepos2;Pole Position II;mame0.37b5;;1983;Namco;;;;;;0;;;;;;;;;
poleps2b;Pole Position II (Atari bootleg 1);mame0.37b5;polepos2;1983;Namco (Atari license);;;;;;0;;polepos2;;;;;;;
poleps2c;Pole Position II (Atari bootleg 2);mame0.37b5;polepos2;1983;Namco (Atari license);;;;;;0;;polepos2;;;;;;;
poleps2a;Pole Position II (Atari);mame0.37b5;polepos2;1983;Namco (Atari license);;;;;;0;;polepos2;;;;;;;
polyplay;Poly-Play;mame0.37b5;;1985;VEB Polytechnik Karl-Marx-Stadt;;;;;;0;;;;;;;;;
pompingw;Pomping World (Japan);mame0.37b5;pang;1989;Mitchell;;;;;;0;;pang;;;;;;;
ponpoko;Ponpoko;mame0.37b5;;1982;Sigma Ent. Inc.;;;;;;0;;;;;;;;;
ponpokov;Ponpoko (Venture Line);mame0.37b5;ponpoko;1982;Sigma Ent. Inc. (Venture Line license);;;;;;0;;ponpoko;;;;;;;
pootan;Pootan;mame0.37b5;pooyan;1982;bootleg;;;;;;0;;pooyan;;;;;;;
pooyan;Pooyan;mame0.37b5;;1982;Konami;;;;;;0;;;;;;;;;
pooyans;Pooyan (Stern);mame0.37b5;pooyan;1982;[Konami] (Stern license);;;;;;0;;pooyan;;;;;;;
popbounc;Pop 'n Bounce / Gapporin;mame0.37b5;;1997;Video System Co.;;;;;;0;;neogeo;;;;;;;
popflame;Pop Flamer (set 1);mame0.37b5;;1982;Jaleco;;;;;;0;;;;;;;;;
popflama;Pop Flamer (set 2);mame0.37b5;popflame;1982;Jaleco;;;;;;0;;popflame;;;;;;;
popeyebl;Popeye (bootleg);mame0.37b5;popeye;;bootleg;;;;;;0;;popeye;;;;;;;
popeye;Popeye (set 1);mame0.37b5;;;Nintendo;;;;;;0;;;;;;;;;
popeye2;Popeye (set 2);mame0.37b5;popeye;;Nintendo;;;;;;0;;popeye;;;;;;;
portman;Port Man;mame0.37b5;;1982;Nova Games Ltd.;;;;;;0;;;;;;;;;
potogold;Pot of Gold;mame0.37b5;leprechn;1982;GamePlan;;;;;;0;;leprechn;;;;;;;
poundfou;Pound for Pound (US);mame0.37b5;poundfor;1990;Irem America;;;;;;0;;poundfor;;;;;;;
poundfor;Pound for Pound (World);mame0.37b5;;1990;Irem;;;;;;0;;;;;;;;;
powerdrv;Power Drive;mame0.37b5;;1986;Bally Midway;;;;;;0;;;;;;;;;
powerins;Power Instinct (USA) [bootleg];mame0.37b5;;1993;Atlus;;;;;;0;;;;;;;;;
pspikes;Power Spikes (Korea);mame0.37b5;;1991;Video System Co.;;;;;;0;;;;;;;;;
pspikes2;Power Spikes II;mame0.37b5;;1994;Video System Co.;;;;;;0;;neogeo;;;;;;;
psurge;Power Surge;mame0.37b5;;1988;<unknown>;;;;;;0;;;;;;;;;
prehislu;Prehistoric Isle in 1930 (US);mame0.37b5;prehisle;1989;SNK of America;;;;;;0;;prehisle;;;;;;;
prehisle;Prehistoric Isle in 1930 (World);mame0.37b5;;1989;SNK;;;;;;0;;;;;;;;;
psychic5;Psychic 5;mame0.37b5;;1987;Jaleco;;;;;;0;;;;;;;;;
psychosj;Psycho Soldier (Japan);mame0.37b5;psychos;1987;SNK;;;;;;0;;psychos;;;;;;;
psychos;Psycho Soldier (US);mame0.37b5;;1987;SNK;;;;;;0;;;;;;;;;
oscarj0;Psycho-Nics Oscar (Japan revision 0);mame0.37b5;oscar;1987;Data East Corporation;;;;;;0;;oscar;;;;;;;
oscarj1;Psycho-Nics Oscar (Japan revision 1);mame0.37b5;oscar;1987;Data East Corporation;;;;;;0;;oscar;;;;;;;
oscarj;Psycho-Nics Oscar (Japan revision 2);mame0.37b5;oscar;1987;Data East Corporation;;;;;;0;;oscar;;;;;;;
oscar;Psycho-Nics Oscar (US);mame0.37b5;;1988;Data East USA;;;;;;0;;;;;;;;;
pulirulj;PuLiRuLa (Japan);mame0.37b5;pulirula;1991;Taito Corporation;;;;;;0;;pulirula;;;;;;;
pulirula;PuLiRuLa (World);mame0.37b5;;1991;Taito Corporation Japan;;;;;;0;;;;;;;;;
pacman;PuckMan (Japan set 1);mame0.37b5;;1980;Namco;;;;;;0;;;;;;;;;
pacmanjp;PuckMan (Japan set 2);mame0.37b5;pacman;1980;Namco;;;;;;0;;pacman;;;;;;;
npacmod;PuckMan (harder?);mame0.37b5;pacman;1981;Namco;;;;;;0;;pacman;;;;;;;
pulsar;Pulsar;mame0.37b5;;1981;Sega;;;;;;0;;;;;;;;;
pulstar;Pulstar;mame0.37b5;;1995;Aicom;;;;;;0;;neogeo;;;;;;;
punchout;Punch-Out!!;mame0.37b5;;1984;Nintendo;;;;;;0;;;;;;;;;
punksht2;Punk Shot (2 Players);mame0.37b5;punkshot;1990;Konami;;;;;;0;;punkshot;;;;;;;
punkshot;Punk Shot (4 Players);mame0.37b5;;1990;Konami;;;;;;0;;;;;;;;;
puzbobb;Puzzle Bobble (Japan, B-System);mame0.37b5;pbobble;1994;Taito Corporation;;;;;;0;;pbobble;;;;;;;
pbobble;Puzzle Bobble / Bust-A-Move (Neo-Geo);mame0.37b5;;1994;Taito;;;;;;0;;neogeo;;;;;;;
puzlclub;Puzzle Club (Japan prototype);mame0.37b5;;1990;Namco;;;;;;0;;;;;;;;;
puzzledp;Puzzle De Pon;mame0.37b5;;1995;Taito (Visco license);;;;;;0;;neogeo;;;;;;;
puzzldpr;Puzzle De Pon R;mame0.37b5;puzzledp;1997;Taito (Visco license);;;;;;0;;puzzledp;;;;;;;
joyjoy;Puzzled / Joy Joy Kid;mame0.37b5;;1990;SNK;;;;;;0;;neogeo;;;;;;;
puzznic;Puzznic (Japan);mame0.37b5;;1989;Taito Corporation;;;;;;0;;;;;;;;;
pyros;Pyros (US);mame0.37b5;wardner;1987;[Toaplan] Taito America Corporation;;;;;;0;;wardner;;;;;;;
qbertjp;Q*bert (Japan);mame0.37b5;qbert;1982;Gottlieb (Konami license);;;;;;0;;qbert;;;;;;;
qbert;Q*bert (US);mame0.37b5;;1982;Gottlieb;;;;;;0;;;;;;;;;
qbertqub;Q*bert's Qubes;mame0.37b5;;1983;Mylstar;;;;;;0;;;;;;;;;
qix;Qix (set 1);mame0.37b5;;1981;Taito America Corporation;;;;;;0;;;;;;;;;
qixa;Qix (set 2);mame0.37b5;qix;1981;Taito America Corporation;;;;;;0;;qix;;;;;;;
qixb;Qix (set 3);mame0.37b5;qix;1981;Taito America Corporation;;;;;;0;;qix;;;;;;;
qix2;Qix II (Tournament);mame0.37b5;qix;1981;Taito America Corporation;;;;;;0;;qix;;;;;;;
quantump;Quantum (prototype);mame0.37b5;quantum;1982;Atari;;;;;;0;;quantum;;;;;;;
quantum1;Quantum (rev 1);mame0.37b5;quantum;1982;Atari;;;;;;0;;quantum;;;;;;;
quantum;Quantum (rev 2);mame0.37b5;;1982;Atari;;;;;;0;;;;;;;;;
quarterb;Quarterback;mame0.37b5;;1987;Leland Corp.;;;;;;0;;;;;;;;;
quartrba;Quarterback (set 2);mame0.37b5;quarterb;1987;Leland Corp.;;;;;;0;;quarterb;;;;;;;
quartet;Quartet;mame0.37b5;;1986;Sega;;;;;;0;;;;;;;;;
quartetj;Quartet (Japan);mame0.37b5;quartet;1986;Sega;;;;;;0;;quartet;;;;;;;
quartet2;Quartet II;mame0.37b5;quartet;1986;Sega;;;;;;0;;quartet;;;;;;;
quarth;Quarth (Japan);mame0.37b5;blockhl;1989;Konami;;;;;;0;;blockhl;;;;;;;
quester;Quester (Japan);mame0.37b5;;1987;Namco;;;;;;0;;;;;;;;;
qadj;Quiz & Dragons (Japan);mame0.37b5;qad;1994;Capcom;;;;;;0;;qad;;;;;;;
qad;Quiz & Dragons (US);mame0.37b5;;1992;Capcom;;;;;;0;;;;;;;;;
qzchikyu;Quiz Chikyu Bouei Gun (Japan);mame0.37b5;;1991;Taito Corporation;;;;;;0;;;;;;;;;
qcrayon;Quiz Crayon Shinchan (Japan);mame0.37b5;;1993;Taito Corporation;;;;;;0;;;;;;;;;
qcrayon2;Quiz Crayon Shinchan Orato Asobo (Japan);mame0.37b5;;1993;Taito Corporation;;;;;;0;;;;;;;;;
quizdais;Quiz Daisousa Sen - The Last Count Down;mame0.37b5;;1991;SNK;;;;;;0;;neogeo;;;;;;;
quizhq;Quiz HQ (Japan);mame0.37b5;;1990;Taito Corporation;;;;;;0;;;;;;;;;
qjinsei;Quiz Jinsei Gekijoh (Japan);mame0.37b5;;1992;Taito Corporation;;;;;;0;;;;;;;;;
quizkof;Quiz King of Fighters;mame0.37b5;;1995;Saurus;;;;;;0;;neogeo;;;;;;;
quizdai2;Quiz Meintantei Neo Geo - Quiz Daisousa Sen Part 2;mame0.37b5;;1992;SNK;;;;;;0;;neogeo;;;;;;;
qzquest;Quiz Quest - Hime to Yuusha no Monogatari (Japan);mame0.37b5;;1991;Taito Corporation;;;;;;0;;;;;;;;;
qsangoku;Quiz Sangokushi (Japan);mame0.37b5;;1991;Capcom;;;;;;0;;;;;;;;;
qzshowby;Quiz Sekai wa SHOW by shobai (Japan);mame0.37b5;;1993;Taito Corporation;;;;;;0;;;;;;;;;
qtono1;Quiz Tonosama no Yabou (Japan);mame0.37b5;;1991;Capcom;;;;;;0;;;;;;;;;
qtono2;Quiz Tonosama no Yabou 2 Zenkoku-ban (Japan);mame0.37b5;;1995;Capcom;;;;;;0;;;;;;;;;
qtorimon;Quiz Torimonochou (Japan);mame0.37b5;;1990;Taito Corporation;;;;;;0;;;;;;;;;
qwakprot;Qwak (prototype);mame0.37b5;;1982;Atari;;;;;;0;;;;;;;;;
rtypepj;R-Type (Japan prototype);mame0.37b5;rtype;1987;Irem;;;;;;0;;rtype;;;;;;;
rtype;R-Type (Japan);mame0.37b5;;1987;Irem;;;;;;0;;;;;;;;;
rtypeu;R-Type (US);mame0.37b5;rtype;1987;Irem (Nintendo of America license);;;;;;0;;rtype;;;;;;;
rtype2;R-Type II;mame0.37b5;;1989;Irem;;;;;;0;;;;;;;;;
rtype2j;R-Type II (Japan);mame0.37b5;rtype2;1989;Irem;;;;;;0;;rtype2;;;;;;;
rtypeleo;R-Type Leo (Japan);mame0.37b5;;1992;Irem;;;;;;0;;;;;;;;;
rpunch;Rabbit Punch (US);mame0.37b5;rabiolep;1987;V-System Co. (Bally/Midway/Sente license);;;;;;0;;rabiolep;;;;;;;
rabiolep;Rabio Lepus (Japan);mame0.37b5;;1987;V-System Co.;;;;;;0;;;;;;;;;
rackemup;Rack 'em Up;mame0.37b5;thehustl;1987;Konami;;;;;;0;;thehustl;;;;;;;
rdaction;Rad Action;mame0.37b5;ninjakd2;1987;UPL (World Games license);;;;;;0;;ninjakd2;;;;;;;
radarscp;Radar Scope;mame0.37b5;;1980;Nintendo;;;;;;0;;;;;;;;;
radrad;Radical Radial;mame0.37b5;;1982;Nichibutsu USA;;;;;;0;;;;;;;;;
raiden;Raiden;mame0.37b5;;1990;Seibu Kaihatsu;;;;;;0;;;;;;;;;
raidena;Raiden (Alternate Hardware);mame0.37b5;raiden;1990;Seibu Kaihatsu;;;;;;0;;raiden;;;;;;;
raidenk;Raiden (Korea);mame0.37b5;raiden;1990;Seibu Kaihatsu (IBL Corporation license);;;;;;0;;raiden;;;;;;;
raimais;Raimais (Japan);mame0.37b5;;1988;Taito Corporation;;;;;;0;;;;;;;;;
rainbow;Rainbow Islands;mame0.37b5;;1987;Taito Corporation;;;;;;0;;;;;;;;;
rainbowe;Rainbow Islands (Extra);mame0.37b5;rainbow;1988;Taito Corporation;;;;;;0;;rainbow;;;;;;;
rallybik;Rally Bike / Dash Yarou;mame0.37b5;;1988;[Toaplan] Taito Corporation;;;;;;0;;;;;;;;;
rallyx;Rally X;mame0.37b5;;1980;Namco;;;;;;0;;;;;;;;;
rallyxm;Rally X (Midway);mame0.37b5;rallyx;1980;[Namco] (Midway license);;;;;;0;;rallyx;;;;;;;
rambo3;Rambo III (set 1, Europe);mame0.37b5;;1989;Taito Europe Corporation;;;;;;0;;;;;;;;;
rambo3a;Rambo III (set 2, US);mame0.37b5;rambo3;1989;Taito America Corporation;;;;;;0;;rambo3;;;;;;;
rampage2;Rampage (revision 2);mame0.37b5;rampage;1986;Bally Midway;;;;;;0;;rampage;;;;;;;
rampage;Rampage (revision 3);mame0.37b5;;1986;Bally Midway;;;;;;0;;;;;;;;;
rmpgwt11;Rampage: World Tour (rev 1.1);mame0.37b5;rmpgwt;1997;Midway;;;;;;0;;rmpgwt;;;;;;;
rmpgwt;Rampage: World Tour (rev 1.3);mame0.37b5;;1997;Midway;;;;;;0;;;;;;;;;
ramprt2p;Rampart (2-player Joystick);mame0.37b5;rampart;1990;Atari Games;;;;;;0;;rampart;;;;;;;
rampart;Rampart (3-player Trackball);mame0.37b5;;1990;Atari Games;;;;;;0;;;;;;;;;
rampartj;Rampart (Japan, 2-player Joystick);mame0.37b5;rampart;1990;Atari Games;;;;;;0;;rampart;;;;;;;
rastanu;Rastan (US set 1);mame0.37b5;rastan;1987;Taito America Corporation;;;;;;0;;rastan;;;;;;;
rastanu2;Rastan (US set 2);mame0.37b5;rastan;1987;Taito America Corporation;;;;;;0;;rastan;;;;;;;
rastan;Rastan (World);mame0.37b5;;1987;Taito Corporation Japan;;;;;;0;;;;;;;;;
rastsaga;Rastan Saga (Japan);mame0.37b5;rastan;1987;Taito Corporation;;;;;;0;;rastan;;;;;;;
rastsag2;Rastan Saga 2 (Japan);mame0.37b5;nastar;1988;Taito Corporation;;;;;;0;;nastar;;;;;;;
razmataz;Razzmatazz;mame0.37b5;;1983;Sega;;;;;;0;;;;;;;;;
reactor;Reactor;mame0.37b5;;1982;Gottlieb;;;;;;0;;;;;;;;;
rbff1;Real Bout Fatal Fury / Real Bout Garou Densetsu;mame0.37b5;;1995;SNK;;;;;;0;;neogeo;;;;;;;
rbff2;Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - the newcomers;mame0.37b5;;1998;SNK;;;;;;0;;neogeo;;;;;;;
rbffspec;Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special;mame0.37b5;;1996;SNK;;;;;;0;;neogeo;;;;;;;
redalert;Red Alert;mame0.37b5;;1981;Irem + GDI;;;;;;0;;;;;;;;;
redbaron;Red Baron;mame0.37b5;;1980;Atari;;;;;;0;;;;;;;;;
redlin2p;Redline Racer (2 players);mame0.37b5;;1987;Cinematronics (Tradewest license);;;;;;0;;;;;;;;;
regulus;Regulus;mame0.37b5;;1983;Sega;;;;;;0;;;;;;;;;
regulusu;Regulus (not encrypted);mame0.37b5;regulus;1983;Sega;;;;;;0;;regulus;;;;;;;
relief;Relief Pitcher (set 1);mame0.37b5;;1992;Atari Games;;;;;;0;;;;;;;;;
relief2;Relief Pitcher (set 2);mame0.37b5;relief;1992;Atari Games;;;;;;0;;relief;;;;;;;
renegade;Renegade (US);mame0.37b5;;1986;Technos (Taito America license);;;;;;0;;;;;;;;;
repulse;Repulse;mame0.37b5;sonofphx;1985;Sega;;;;;;0;;sonofphx;;;;;;;
rescue;Rescue;mame0.37b5;;1982;Stern;;;;;;0;;;;;;;;;
rescraid;Rescue Raider;mame0.37b5;;1987;Bally/Sente;;;;;;0;;;;;;;;;
rescrdsa;Rescue Raider (Stand-Alone);mame0.37b5;rescraid;1987;Bally/Sente;;;;;;0;;rescraid;;;;;;;
retofinv;Return of the Invaders;mame0.37b5;;1985;Taito Corporation;;;;;;0;;;;;;;;;
retofin1;Return of the Invaders (bootleg set 1);mame0.37b5;retofinv;1985;bootleg;;;;;;0;;retofinv;;;;;;;
retofin2;Return of the Invaders (bootleg set 2);mame0.37b5;retofinv;1985;bootleg;;;;;;0;;retofinv;;;;;;;
jedi;Return of the Jedi;mame0.37b5;;1984;Atari;;;;;;0;;;;;;;;;
ridhero;Riding Hero;mame0.37b5;;1990;SNK;;;;;;0;;neogeo;;;;;;;
ringking;Ring King (set 1);mame0.37b5;kingofb;1985;Data East USA;;;;;;0;;kingofb;;;;;;;
ringkin2;Ring King (set 2);mame0.37b5;kingofb;1985;<unknown>;;;;;;0;;kingofb;;;;;;;
ringkin3;Ring King (set 3);mame0.37b5;kingofb;1985;Data East USA;;;;;;0;;kingofb;;;;;;;
ringohja;Ring no Ohja (Japan);mame0.37b5;mainevt;1988;Konami;;;;;;0;;mainevt;;;;;;;
riotcity;Riot City;mame0.37b5;;1991;Sega / Westone;;;;;;0;;;;;;;;;
ripcord;Rip Cord;mame0.37b5;;1977;Exidy;;;;;;0;;;;;;;;;
ripoff;Rip Off;mame0.37b5;;1979;Cinematronics;;;;;;0;;;;;;;;;
rpatrolb;River Patrol (bootleg);mame0.37b5;;;bootleg;;;;;;0;;;;;;;;;
roadblst;Road Blasters;mame0.37b5;;1987;Atari Games;;;;;;0;;;;;;;;;
roadf;Road Fighter (set 1);mame0.37b5;;1984;Konami;;;;;;0;;;;;;;;;
roadf2;Road Fighter (set 2);mame0.37b5;roadf;1984;Konami;;;;;;0;;roadf;;;;;;;
roadrunn;Road Runner;mame0.37b5;;1985;Atari Games;;;;;;0;;;;;;;;;
robby;Robby Roto;mame0.37b5;;1981;Bally Midway;;;;;;0;;;;;;;;;
roboarmy;Robo Army;mame0.37b5;;1991;SNK;;;;;;0;;neogeo;;;;;;;
robocpu0;Robocop (US revision 0);mame0.37b5;robocop;1988;Data East USA;;;;;;0;;robocop;;;;;;;
robocopu;Robocop (US revision 1);mame0.37b5;robocop;1988;Data East USA;;;;;;0;;robocop;;;;;;;
robocopb;Robocop (World bootleg);mame0.37b5;robocop;1988;bootleg;;;;;;0;;robocop;;;;;;;
robocop;Robocop (World revision 3);mame0.37b5;;1988;Data East Corporation;;;;;;0;;;;;;;;;
robotbwl;Robot Bowl;mame0.37b5;;1977;Exidy;;;;;;0;;;;;;;;;
robotron;Robotron (Solid Blue label);mame0.37b5;;1982;Williams;;;;;;0;;;;;;;;;
robotryo;Robotron (Yellow/Orange label);mame0.37b5;robotron;1982;Williams;;;;;;0;;robotron;;;;;;;
rocnrope;Roc'n Rope;mame0.37b5;;1983;Konami;;;;;;0;;;;;;;;;
rocnropk;Roc'n Rope (Kosuka);mame0.37b5;rocnrope;1983;Konami + Kosuka;;;;;;0;;rocnrope;;;;;;;
rockrage;Rock 'n Rage (World?);mame0.37b5;;1986;Konami;;;;;;0;;;;;;;;;
rockmanj;Rockman - The Power Battle (Japan);mame0.37b5;megaman;1995;Capcom;;;;;;0;;megaman;;;;;;;
rodlandj;RodLand (Japan);mame0.37b5;rodland;1990;Jaleco;;;;;;0;;rodland;;;;;;;
rodland;RodLand (World);mame0.37b5;;1990;Jaleco;;;;;;0;;;;;;;;;
rollergj;Rollergames (Japan);mame0.37b5;rollerg;1991;Konami;;;;;;0;;rollerg;;;;;;;
rollerg;Rollergames (US);mame0.37b5;;1991;Konami;;;;;;0;;;;;;;;;
rollingc;Rolling Crash / Moon Base;mame0.37b5;;1979;Nichibutsu;;;;;;0;;;;;;;;;
rthunder;Rolling Thunder (new version);mame0.37b5;;1986;Namco;;;;;;0;;;;;;;;;
rthundro;Rolling Thunder (old version);mame0.37b5;rthunder;1986;Namco;;;;;;0;;rthunder;;;;;;;
rthun2;Rolling Thunder 2;mame0.37b5;;1990;Namco;;;;;;0;;;;;;;;;
rthun2j;Rolling Thunder 2 (Japan);mame0.37b5;rthun2;1990;Namco;;;;;;0;;rthun2;;;;;;;
romperso;Rompers (Japan old version);mame0.37b5;rompers;1989;Namco;;;;;;0;;rompers;;;;;;;
rompers;Rompers (Japan);mame0.37b5;;1989;Namco;;;;;;0;;;;;;;;;
roundup;Round-Up;mame0.37b5;;1981;Amenip/Centuri;;;;;;0;;;;;;;;;
route16;Route 16;mame0.37b5;;1981;Tehkan/Sun (Centuri license);;;;;;0;;;;;;;;;
route16b;Route 16 (bootleg);mame0.37b5;route16;1981;bootleg;;;;;;0;;route16;;;;;;;
royalmah;Royal Mahjong;mame0.37b5;;1982;Falcon;;;;;;0;;;;;;;;;
rugrats;Rug Rats;mame0.37b5;wiping;1983;Nichibutsu;;;;;;0;;wiping;;;;;;;
runark;Runark (Japan);mame0.37b5;growl;1990;Taito Corporation;;;;;;0;;growl;;;;;;;
rushcrsh;Rush & Crash (Japan);mame0.37b5;srumbler;1986;Capcom;;;;;;0;;srumbler;;;;;;;
rushatck;Rush'n Attack;mame0.37b5;gberet;1985;Konami;;;;;;0;;gberet;;;;;;;
rygar;Rygar (US set 1);mame0.37b5;;1986;Tecmo;;;;;;0;;;;;;;;;
rygar2;Rygar (US set 2);mame0.37b5;rygar;1986;Tecmo;;;;;;0;;rygar;;;;;;;
spy;S.P.Y. - Special Project Y (US);mame0.37b5;;1989;Konami;;;;;;0;;;;;;;;;
srdmissn;S.R.D. Mission;mame0.37b5;;1986;Taito Corporation;;;;;;0;;;;;;;;;
sercharu;SAR - Search And Rescue (US);mame0.37b5;searchar;1989;SNK;;;;;;0;;searchar;;;;;;;
searchar;SAR - Search And Rescue (World);mame0.37b5;;1989;SNK;;;;;;0;;;;;;;;;
sdi;SDI - Strategic Defense Initiative;mame0.37b5;;1987;Sega;;;;;;0;;;;;;;;;
sdioj;SDI - Strategic Defense Initiative (Japan);mame0.37b5;sdi;1987;Sega;;;;;;0;;sdi;;;;;;;
sos;SOS;mame0.37b5;;1980;Namco;;;;;;0;;;;;;;;;
swat;SWAT;mame0.37b5;;1984;Coreland / Sega;;;;;;0;;;;;;;;;
safari;Safari;mame0.37b5;;1977;Gremlin;;;;;;0;;;;;;;;;
safarir;Safari Rally;mame0.37b5;;;SNK;;;;;;0;;;;;;;;;
nspiritj;Saigo no Nindou (Japan);mame0.37b5;nspirit;1988;Irem;;;;;;0;;nspirit;;;;;;;
stdragon;Saint Dragon;mame0.37b5;;1989;Jaleco;;;;;;0;;;;;;;;;
salamand;Salamander;mame0.37b5;;1986;Konami;;;;;;0;;;;;;;;;
samesame;Same! Same! Same!;mame0.37b5;fireshrk;1989;Toaplan;;;;;;0;;fireshrk;;;;;;;
samurai;Samurai (Sega);mame0.37b5;;1980;Sega;;;;;;0;;;;;;;;;
tsamurai;Samurai Nihon-ichi (set 1);mame0.37b5;;1985;Taito;;;;;;0;;;;;;;;;
tsamura2;Samurai Nihon-ichi (set 2);mame0.37b5;tsamurai;1985;Taito;;;;;;0;;tsamurai;;;;;;;
samsho;Samurai Shodown / Samurai Spirits;mame0.37b5;;1993;SNK;;;;;;0;;neogeo;;;;;;;
samsho2;Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen;mame0.37b5;;1994;SNK;;;;;;0;;neogeo;;;;;;;
samsho3;Samurai Shodown III / Samurai Spirits - Zankurou Musouken;mame0.37b5;;1995;SNK;;;;;;0;;neogeo;;;;;;;
samsho4;Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin;mame0.37b5;;1996;SNK;;;;;;0;;neogeo;;;;;;;
wofa;Sangokushi II (Asia);mame0.37b5;wof;1992;Capcom;;;;;;0;;wof;;;;;;;
sarge;Sarge;mame0.37b5;;1985;Bally Midway;;;;;;0;;;;;;;;;
sasuke;Sasuke vs. Commander;mame0.37b5;;1980;SNK;;;;;;0;;;;;;;;;
satansat;Satan of Saturn;mame0.37b5;;1981;SNK;;;;;;0;;;;;;;;;
shollow;Satan's Hollow (set 1);mame0.37b5;;1981;Bally Midway;;;;;;0;;;;;;;;;
shollow2;Satan's Hollow (set 2);mame0.37b5;shollow;1981;Bally Midway;;;;;;0;;shollow;;;;;;;
slammast;Saturday Night Slam Masters (World);mame0.37b5;;1993;Capcom;;;;;;0;;;;;;;;;
saturn;Saturn;mame0.37b5;;1983;[Zilec] Jaleco;;;;;;0;;;;;;;;;
sauro;Sauro;mame0.37b5;;1987;Tecfri;;;;;;0;;;;;;;;;
savgbees;Savage Bees;mame0.37b5;exedexes;1985;Capcom (Memetron license);;;;;;0;;exedexes;;;;;;;
savagere;Savage Reign / Fu'un Mokushiroku - kakutou sousei;mame0.37b5;;1995;SNK;;;;;;0;;neogeo;;;;;;;
scion;Scion;mame0.37b5;;1984;Seibu Denshi;;;;;;0;;;;;;;;;
scionc;Scion (Cinematronics);mame0.37b5;scion;1984;Seibu Denshi [Cinematronics license];;;;;;0;;scion;;;;;;;
